uniq_id,product_name,description,product_category
f01140c02fd09e5c56312a64fa8db3da,Cookart Elegant S.S. Handi With Hot Pot Pack of 4 Casserole Set,key features of cookart elegant ss handi with hot pot pack of 4 casserole set pack of 4 cook and serve casserolecookart elegant ss handi with hot pot pack of 4 casserole set 1500 ml 225 l price rs 699 cookart introduces a perfect fusion of style and durability this 4 piece stainless steel casserole handi set will be a perfect addition to your kitchen this set is made of the finest quality stainless steel material the high quality material also take care of your health and hygiene handi capacity 0500 ml 0750ml 1 lspecifications of cookart elegant ss handi with hot pot pack of 4 casserole set 1500 ml 225 l care and use features microwave safe no general brand cookart casserole type cook and serve casserole model number ech1 type casserole set model name elegant ss handi with hot pot material stainless steel capacity 1500 ml 225 l color silver body and design features lid included yes nonstick coating no in the box sales package 1 casserole 3 handi pack of 4,Kitchen & Dining
6329ddb46087cb8c09ced95471dd9643,JRB 1038 Smallest Mobile Powered By OTG Enabled Android Smart Phone Portable 1038 USB Fan,key features of jrb 1038 smallest mobile powered by otg enabled android smart phone portable 1038 usb fan system requirements otg enabled android smart phone material plasticspecifications of jrb 1038 smallest mobile powered by otg enabled android smart phone portable 1038 usb fan multicolor general brand jrb type usb fan model name 1038 smallest mobile powered by otg enabled android smart phone material plastic system requirements otg enabled android smart phone model id portable 1038 color multicolor in the box sales package 1 micro usb fan,Computers
7e6ae1b372e8e0b509b83ba3658b8107,JRB 1033 Smallest Mobile Powered By OTG Enabled Android Smart Phone Portable 1033 USB Fan,key features of jrb 1033 smallest mobile powered by otg enabled android smart phone portable 1033 usb fan system requirements otg enabled android smart phone material plasticspecifications of jrb 1033 smallest mobile powered by otg enabled android smart phone portable 1033 usb fan multicolor general brand jrb type usb fan system requirements otg enabled android smart phone material plastic model name 1033 smallest mobile powered by otg enabled android smart phone model id portable 1033 color multicolor in the box sales package 1 micro usb fan,Computers
e2ae2af58ac50adf4881751ae84a9d8a,JRB 1042 Smallest Mobile Powered By OTG Enabled Android Smart Phone Portable 1042 USB Fan,key features of jrb 1042 smallest mobile powered by otg enabled android smart phone portable 1042 usb fan system requirements otg enabled android smart phone material plasticspecifications of jrb 1042 smallest mobile powered by otg enabled android smart phone portable 1042 usb fan multicolor general brand jrb type usb fan system requirements otg enabled android smart phone material plastic model name 1042 smallest mobile powered by otg enabled android smart phone model id portable 1042 color multicolor in the box sales package 1 micro usb fan,Computers
24e85c590481a7cedfe66597f253f2b2,Borse N16 Make Up And Jewellery Vanity Case,buy borse n16 make up and jewellery vanity case for rs680 online borse n16 make up and jewellery vanity case at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Beauty and Personal Care
5e84d36ad6db970548498829db8b15de,RYTHMX FB NAIL POLISHES BLACK LIPSTICKS IMPORTANT COMBO 51,specifications of rythmx fb nail polishes black lipsticks important combo 51 set of 4 combo set details number of contents in combo set 4 combo set contents 2 nail polish 2 lipsticks organic yes ideal for women general traits professional care yes warranty after use lipsticks no exchange no return,Beauty and Personal Care
3c4604dba348a99a2dfbbc2cd3928101,RYTHMX FB NAIL POLISHES BLACK LIPSTICKS IMPORTANT COMBO 60,key features of rythmx fb nail polishes black lipsticks important combo 60 12 hours stay made in india soft smooth creamy matterythmx fb nail polishes black lipsticks important combo 60 set of 4 price rs 399 rythmx a best quality intense fashionable color which comes in chic to vivid shadesits ultracreamy texture glides smoothly covering the creasesspecifications of rythmx fb nail polishes black lipsticks important combo 60 set of 4 combo set details number of contents in combo set 4 combo set contents 2 nail polish 2 lipsticks organic yes ideal for women general traits professional care yes warranty after use lipsticks no exchange no return,Beauty and Personal Care
0abfcbe0e17dd50c4cf5fb1d6037d514,Brillare Science Dandruff Control Shampoo & Intenso Creme Combo,specifications of brillare science dandruff control shampoo intenso creme combo set of combo set details combo set contents 1 dandruff control shampoo 150ml 1 dandruff control intenso creme 125g ideal for women men organic no general traits professional care yes,Beauty and Personal Care
4a1b23dacd7d2a9ec7414f7159f25a48,"Mars Queen Eye Liner, Lip Gloss, EyeLiner",mars queen eye liner lip gloss eyeliner set of 3 price rs 299 1 queen eye liner 1 lip gloss 1 eyelinerspecifications of mars queen eye liner lip gloss eyeliner set of 3 combo set details number of contents in combo set 3 combo set contents 1 queen eye liner 1 lip gloss 1 eyeliner ideal for women organic no general traits professional care yes gift pack yes,Beauty and Personal Care
95330f6f0f44d17b918feec36bedcdef,RYTHMX FB NAIL POLISHES BLACK LIPSTICKS IMPORTANT COMBO 47,specifications of rythmx fb nail polishes black lipsticks important combo 47 set of 4 combo set details number of contents in combo set 4 combo set contents 2 nail polish 2 lipsticks organic yes ideal for women general traits professional care yes warranty after use lipsticks no exchange no return,Beauty and Personal Care
66a5a21ea332aefcc7b90dbad94053aa,Aroma Care Intense Color Nail Polish Combo 175057 49.5 ml,specifications of aroma care intense color nail polish combo 175057 495 ml multicolor nail polish traits quantity 495 ml shade multicolor organic yes warranty after use no exchange no return additional traits no exchange no return no warranty color fidelitythe colors displayed here are indicative and may not be precise representations of actual shades due to variance in monitor calibrations and resolution as well as screen settings in the box 5 nail polishs,Beauty and Personal Care
f4e7f269319ba9cf5507a9e2febacbf5,KOHL Wine Bag Yellow,key features of kohl wine bag yellow easy to carry giftbags jutebags bitsbobsspecifications of kohl wine bag yellow yellow general brand kohl insulated no type bottle cover series wine bags material jute washable yes model name wine bag yellow ideal for boys girls model id 3 color yellow size large in the box number of contents in sales package 1 sales package bottle cover additional features easy to carry giftbags jutebags bitsbobs,Baby Care
80e9cb3d2d7f9ff7bc497c34df366d03,Shopmania Happy Birthday Gift For Starting Letter Q Ceramic Mug,specifications of shopmania happy birthday gift for starting letter q ceramic mug 300 ml general type mug mug capacity 300 ml material ceramic freezer safe yes microwave safe yes dimensions diameter 80 mm weight 400 g height 95 mm width 120 mm depth 80 mm in the box sales package 1 mug,Kitchen & Dining
2baa415ebcc4fe563ce13b50e60efc1c,Shopmania Happy Birthday Gift For Starting Letter G Ceramic Mug,key features of shopmania happy birthday gift for starting letter g ceramic mug pack of 1 mugspecifications of shopmania happy birthday gift for starting letter g ceramic mug 300 ml general type mug mug capacity 300 ml material ceramic freezer safe yes microwave safe yes dimensions diameter 80 mm weight 400 g height 95 mm width 120 mm depth 80 mm in the box sales package 1 mug,Kitchen & Dining
903d63e2b71d692ccd628e1de516516e,CHHOTE JANAB COZY MATTRESS PROTECTOR(SET OF 2),specifications of chhote janab cozy mattress protectorset of 2 multi baby mattress features material cotton general brand chhote janab type waterproof model name cozy mattress protectorset of 2 pattern plain model id ed104 color multi additional features soft and comfortable waterproof set of 2 colour may be vary in the box sales package 2 mattress,Baby Care
707b160df4c4dece6cde52b222ce624b,Prime Printed 4 Seater Table Cover,key features of prime printed 4 seater table cover length 60 inch152 cm width 40 inch101 cmprime printed 4 seater table cover multicolor pvc price rs 499 prime center table cover printed 4 seaterspecifications of prime printed 4 seater table cover multicolor pvc in the box number of contents in sales package pack of 1 general brand prime type table cover model name 0281 material pvc model id 281 color multicolor dimensions weight 250 g length 60 inch 152 cm width 40 inch 101 cm seating capacity 4 seater,Home Furnishing
